mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,split15_train_score,mean_train_score,std_train_score
0.7149309813976288,0.037415209043320956,0.002200096845626831,0.0008917885006011489,0.9705203514053395,0.32553851275097223,0.2753383059076964,3,8,367,0.3308980248526492,1.1271167005720473,0.7243929286862649,"{'colsample_bytree': np.float64(0.9705203514053395), 'gamma': np.float64(0.32553851275097223), 'learning_rate': np.float64(0.2753383059076964), 'max_depth': 3, 'min_child_weight': 8, 'n_estimators': 367, 'reg_alpha': np.float64(0.3308980248526492), 'reg_lambda': np.float64(1.1271167005720473), 'subsample': np.float64(0.7243929286862649)}",0.2625069412893129,0.3201732467099783,0.3080459770114942,0.32613240418118467,0.28069317687961753,0.36826413918924933,0.30672472181906146,0.2087408787455364,0.3411382113821138,0.24221611721611724,0.32584849658020393,0.3241259951540325,0.23444621091679915,0.3817565704200105,0.3087363374653449,0.3592790651614181,0.30617678063259224,0.04757191144107588,27,1.0,1.0,1.0,1.0,1.0,1.0,0.9995138446122539,0.9995061668031635,1.0,0.9995007288069057,1.0,0.9995223340777377,0.9995260532104074,0.9990274695815184,0.9995189154763849,1.0,0.9997572195355233,0.000297537852116209
0.6924010068178177,0.045623733809120284,0.0019006282091140747,0.0010337626422705862,0.7300733288106989,0.36480308916903204,0.1948916666930118,5,3,326,0.1195942459383017,2.42648957444599,0.9043140194467589,"{'colsample_bytree': np.float64(0.7300733288106989), 'gamma': np.float64(0.36480308916903204), 'learning_rate': np.float64(0.1948916666930118), 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 326, 'reg_alpha': np.float64(0.1195942459383017), 'reg_lambda': np.float64(2.42648957444599), 'subsample': np.float64(0.9043140194467589)}",0.24074074074074073,0.3347131874630396,0.3176733780760626,0.2627906976744186,0.3104375141682049,0.2949747249479631,0.3682148499210111,0.18164251207729468,0.3165319994869822,0.2860342098150508,0.33283730158730157,0.2689660388775433,0.22766995800703668,0.3297011207970112,0.311545826217461,0.3896103896103896,0.2983802780917195,0.0512069273078472,40,1.0,0.9995278282124057,1.0,0.9995025206466622,1.0,1.0,0.9995138446122539,0.9995061668031635,0.9995167159562376,0.9995007288069057,1.0,0.9990442591604828,0.9995260532104074,0.9995135332219126,0.9995189154763849,0.9995252572624983,0.9996372389605822,0.00026919965390117314
0.46586592495441437,0.04378884840759465,0.00162525475025177,0.0007374105080617794,0.8245108790277985,0.3854835899772805,0.1532007229456733,3,3,162,0.8957635956735194,1.9507404463642235,0.8253102287905535,"{'colsample_bytree': np.float64(0.8245108790277985), 'gamma': np.float64(0.3854835899772805), 'learning_rate': np.float64(0.1532007229456733), 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 162, 'reg_alpha': np.float64(0.8957635956735194), 'reg_lambda': np.float64(1.9507404463642235), 'subsample': np.float64(0.8253102287905535)}",0.24074074074074073,0.3079710144927536,0.33902877697841727,0.31314049169569386,0.30916362371761436,0.3159275154983309,0.32885535517114467,0.1561335277912818,0.3143944252062759,0.24952337375123923,0.31368631368631367,0.25187202178352625,0.2338501291989664,0.3644007439436439,0.3623962945996844,0.39281705948372614,0.2996188379837096,0.057785656450477244,36,0.9657616416452076,0.9666874529541741,0.96826738574281,0.9702574806438736,0.9708665712450255,0.9674236445555424,0.974980878789682,0.9607882651780301,0.9619581819357567,0.9635389860452515,0.9686389331574784,0.9711064148594039,0.9657696283167342,0.9734939298851204,0.9698615622446133,0.9674632458577227,0.9679290126910266,0.003762353993250308
0.9755308032035828,0.05472674007746149,0.0022452175617218018,0.000877063562484145,0.878206434570451,0.06966572720293784,0.185281039990567,9,4,112,0.07697990982879299,1.579502905827536,0.6644885149016018,"{'colsample_bytree': np.float64(0.878206434570451), 'gamma': np.float64(0.06966572720293784), 'learning_rate': np.float64(0.185281039990567), 'max_depth': 9, 'min_child_weight': 4, 'n_estimators': 112, 'reg_alpha': np.float64(0.07697990982879299), 'reg_lambda': np.float64(1.579502905827536), 'subsample': np.float64(0.6644885149016018)}",0.24074074074074073,0.3572729638303409,0.37931034482758624,0.27698032961190855,0.3068713724021719,0.3298998569384835,0.3257135945815191,0.19159663865546217,0.36262885547814044,0.27101449275362316,0.5158371040723982,0.3077711858199663,0.2785714285714286,0.36075036075036077,0.3539768242240535,0.3397065897065897,0.3249151676852983,0.06940902977995182,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0780338048934937,0.028647077451220034,0.00202023983001709,0.0006535491303274957,0.9718790609370292,0.4040601897822085,0.19368708938802282,8,4,385,0.8832802589188683,1.648690042010548,0.6488351818802693,"{'colsample_bytree': np.float64(0.9718790609370292), 'gamma': np.float64(0.4040601897822085), 'learning_rate': np.float64(0.19368708938802282), 'max_depth': 8, 'min_child_weight': 4, 'n_estimators': 385, 'reg_alpha': np.float64(0.8832802589188683), 'reg_lambda': np.float64(1.648690042010548), 'subsample': np.float64(0.6488351818802693)}",0.24074074074074073,0.3079710144927536,0.3004694835680751,0.3070847851335656,0.329464861379755,0.2996689584924879,0.33522906793048973,0.16548405513416523,0.31396888447533927,0.24916056166056166,0.31899024670109005,0.3017651798139603,0.36002254632565345,0.3641192411924119,0.3174455312322103,0.41111111111111115,0.3076685168365232,0.05384941947643697,21,0.9994982704209336,0.9995278282124057,0.9980398455524649,0.9990054820266246,0.9995104216326939,0.9995014465758888,0.997996025296843,0.9978326093184106,0.9972863231087574,0.9979972690108029,0.9975551617183916,0.9978864853242065,0.9969444693990028,0.9973851582819643,0.9978562211383283,0.999050895864742,0.9983046195551538,0.0008663160211944442
0.8936382681131363,0.05079251043674931,0.002820611000061035,0.0015956873191284077,0.7425191352307899,0.453414220772877,0.08891835232154423,5,9,215,0.352568856334169,1.609562516316058,0.6658623412571767,"{'colsample_bytree': np.float64(0.7425191352307899), 'gamma': np.float64(0.453414220772877), 'learning_rate': np.float64(0.08891835232154423), 'max_depth': 5, 'min_child_weight': 9, 'n_estimators': 215, 'reg_alpha': np.float64(0.352568856334169), 'reg_lambda': np.float64(1.609562516316058), 'subsample': np.float64(0.6658623412571767)}",0.2529715762273902,0.35213675213675216,0.37931034482758624,0.29415149612889724,0.2974621286641747,0.3378950798305637,0.35373054213633925,0.20112044817927174,0.3175084175084175,0.2559046090346251,0.33283730158730157,0.3159371492704826,0.2422893481717011,0.39200441135925007,0.3458538587848932,0.43300653594771243,0.3190074999872099,0.058497958599760314,6,0.9939885568814866,0.9944233884135077,0.9960694303500698,0.995234911733597,0.9980141676691471,0.9939869453931361,0.9939561849853723,0.9900141547604626,0.9937464058433525,0.9944590276937207,0.9945592753134479,0.9936205800792665,0.9924394126103923,0.9917576717924991,0.9952183992982944,0.9927690784342934,0.9940160994532529,0.001753216391037971
0.8060672432184219,0.028272596253460996,0.002283066511154175,0.0010530232666410128,0.8136357677501768,0.2424149856794916,0.2108064495381784,4,8,414,0.32320293202075523,2.0375812434867324,0.881207583558071,"{'colsample_bytree': np.float64(0.8136357677501768), 'gamma': np.float64(0.2424149856794916), 'learning_rate': np.float64(0.2108064495381784), 'max_depth': 4, 'min_child_weight': 8, 'n_estimators': 414, 'reg_alpha': np.float64(0.32320293202075523), 'reg_lambda': np.float64(2.0375812434867324), 'subsample': np.float64(0.881207583558071)}",0.26484857770287523,0.33088512241054613,0.3105022831050228,0.28537533444393964,0.29892665474060826,0.3281609195402299,0.3582731338149294,0.20512820512820515,0.35685685685685686,0.2594670406732118,0.3184496124031008,0.26904761904761904,0.22103386809269163,0.3261097325613455,0.3174455312322103,0.4244897959183674,0.304687517979485,0.0525869618683068,30,1.0,0.9995278282124057,1.0,0.9995025206466622,0.9995104216326939,1.0,0.9995138446122539,0.9995061668031635,1.0,1.0,1.0,1.0,0.9995260532104074,0.9995135332219126,1.0,0.9995252572624983,0.9997578516001249,0.00024223177955584694
0.584844708442688,0.02513833406784235,0.0018678456544876099,0.0007158687354836808,0.7454518409517176,0.48589104136048034,0.28910971553321224,8,7,485,0.712270589924442,1.2961738599067998,0.9990961940195767,"{'colsample_bytree': np.float64(0.7454518409517176), 'gamma': np.float64(0.48589104136048034), 'learning_rate': np.float64(0.28910971553321224), 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 485, 'reg_alpha': np.float64(0.712270589924442), 'reg_lambda': np.float64(1.2961738599067998), 'subsample': np.float64(0.9990961940195767)}",0.24074074074074073,0.37601824698598896,0.3176733780760626,0.2550164719976041,0.30980646089646735,0.277534705342192,0.34149733913884855,0.18125101280181496,0.3165044343499892,0.2607428413880027,0.2744706594071385,0.24322344322344325,0.23543743078626797,0.3343498318867777,0.2960312296681848,0.3809703368526898,0.2900792852213883,0.05249095522274539,48,0.9862176173357935,0.988867869049528,0.9910357685137136,0.9892344856189802,0.9924122660585613,0.988426365761144,0.9862317726578113,0.9877763138632704,0.987207691967357,0.986652504280919,0.9861353842114813,0.9864987791529849,0.9907531819190515,0.9880053564264091,0.9908617683124169,0.9910356660039751,0.9885845494458374,0.0020184815158379417
0.9910818338394165,0.06501011111093674,0.002092033624649048,0.0008329043946034978,0.706712405710114,0.48830747791632645,0.12920073386228706,9,5,323,0.9082658859666537,1.4791237813339448,0.6579579488364892,"{'colsample_bytree': np.float64(0.706712405710114), 'gamma': np.float64(0.48830747791632645), 'learning_rate': np.float64(0.12920073386228706), 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 323, 'reg_alpha': np.float64(0.9082658859666537), 'reg_lambda': np.float64(1.4791237813339448), 'subsample': np.float64(0.6579579488364892)}",0.24074074074074073,0.37601824698598896,0.3105022831050228,0.2853157358227373,0.33553553553553556,0.31716514282762537,0.36557811120917916,0.17198067632850242,0.3807268951194185,0.2780446884770838,0.33077190652373273,0.26904761904761904,0.2606516290726817,0.33963431786216597,0.340311986863711,0.4040060468631897,0.31287697264905845,0.05791991437783395,12,0.996504093027295,0.9975606846368832,0.9975703898310876,0.994736913308882,0.9975243933665922,0.9955030933217636,0.9954953253974393,0.9961455039242125,0.9955239108723709,0.9944590276937207,0.9975551617183916,0.9978864853242065,0.9952979482530339,0.9934377020899151,0.9950741722476577,0.9959329827430378,0.9960129867347806,0.0012770504640066001
1.079550415277481,0.046439313318607386,0.0026877373456954956,0.0009323250323814846,0.7957811041110252,0.49282522705530035,0.0801960287383351,6,7,302,0.36965445606140446,1.4843198765548518,0.9212559025519583,"{'colsample_bytree': np.float64(0.7957811041110252), 'gamma': np.float64(0.49282522705530035), 'learning_rate': np.float64(0.0801960287383351), 'max_depth': 6, 'min_child_weight': 7, 'n_estimators': 302, 'reg_alpha': np.float64(0.36965445606140446), 'reg_lambda': np.float64(1.4843198765548518), 'subsample': np.float64(0.9212559025519583)}",0.24074074074074073,0.3079710144927536,0.3176733780760626,0.2795714849921011,0.3073015873015873,0.2890461215932914,0.357281083696178,0.17641301688279912,0.32619383523577444,0.2709524898955235,0.4981962481962482,0.3017651798139603,0.22017932130291681,0.3163102725366876,0.3065134099616858,0.39178338001867413,0.30674328529606154,0.06992147704243479,25,0.9955009993563196,0.9955829959325104,0.9975703898310876,0.9947354999053334,0.9980409113232124,0.9939862364882517,0.9954953253974393,0.9912487356438809,0.9937464058433525,0.9949849975788231,0.9960623336203102,0.996237809802477,0.9943486738125422,0.9952435263548973,0.9930476806759331,0.9938822494091922,0.9949821731859727,0.0016130667792321192
1.3513770550489426,0.047137023192260256,0.0020333826541900635,0.0006842541667008775,0.7881202537784153,0.4917115704474215,0.1256590883089204,9,1,300,0.32078006497173583,1.3730370207997085,0.6163100566219055,"{'colsample_bytree': np.float64(0.7881202537784153), 'gamma': np.float64(0.4917115704474215), 'learning_rate': np.float64(0.1256590883089204), 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': np.float64(0.32078006497173583), 'reg_lambda': np.float64(1.3730370207997085), 'subsample': np.float64(0.6163100566219055)}",0.24074074074074073,0.3572729638303409,0.37079124579124584,0.2825361512791991,0.34341704718417043,0.3120353626682741,0.35050993022007515,0.19631351439523692,0.3478048780487805,0.27766323024054984,0.5208955223880597,0.27485380116959063,0.2868613871323898,0.2930171277997365,0.29436112454980384,0.3917714884696017,0.3213028447442372,0.07118017513147706,3,0.9994982704209336,0.9995278282124057,1.0,0.9995025206466622,1.0,0.9985041284503913,0.9984818109270686,0.9995061668031635,0.9995167159562376,0.9979972690108029,1.0,0.9995223340777377,0.9995260532104074,0.9995135332219126,1.0,1.0,0.9994435394336076,0.0005856687824931696
1.938073918223381,0.06148809047492807,0.0022951066493988037,0.0008490698233560114,0.8363571772752967,0.3387821809211412,0.014810470389078283,5,3,247,0.6451727904094499,1.3487328580099829,0.8763750952409863,"{'colsample_bytree': np.float64(0.8363571772752967), 'gamma': np.float64(0.3387821809211412), 'learning_rate': np.float64(0.014810470389078283), 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 247, 'reg_alpha': np.float64(0.6451727904094499), 'reg_lambda': np.float64(1.3487328580099829), 'subsample': np.float64(0.8763750952409863)}",0.24074074074074073,0.3839572192513369,0.3153153153153153,0.23030303030303031,0.3349077822762034,0.28136500501840084,0.35172195892575037,0.14198628397256796,0.3179731638418079,0.27311777569509527,0.3081232492997199,0.28671775223499363,0.22685185185185186,0.32427409988385597,0.2999534233814625,0.3913098878695209,0.29428865874135335,0.06118903966807511,46,0.7782432850937454,0.7942193454812418,0.7953020558709311,0.806959967492373,0.8016649387509855,0.8109189650416049,0.809517514106715,0.8226776389985367,0.7878379617456991,0.8000722947613176,0.8194638903154964,0.8097317183909638,0.7797605934130513,0.8185963391543422,0.8089385755787898,0.8096555649109677,0.8033475405691726,0.012929847836036196
1.3314162641763687,0.04727272355305114,0.0023978203535079956,0.0014943316227142135,0.7546941385202149,0.46836499436836726,0.04988107380233804,6,9,250,0.5414479738275658,2.391568798690164,0.6914200087189198,"{'colsample_bytree': np.float64(0.7546941385202149), 'gamma': np.float64(0.46836499436836726), 'learning_rate': np.float64(0.04988107380233804), 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 250, 'reg_alpha': np.float64(0.5414479738275658), 'reg_lambda': np.float64(2.391568798690164), 'subsample': np.float64(0.6914200087189198)}",0.24074074074074073,0.36906906906906906,0.3080459770114942,0.26537978656622724,0.32049191466231824,0.2996689584924879,0.33202614379084966,0.14285714285714285,0.35685685685685686,0.2780320366132723,0.34065153620503325,0.2689660388775433,0.22685185185185186,0.4105974124809741,0.32778541253117527,0.33535353535353535,0.30146090087253574,0.062041424410920726,33,0.9840340058575238,0.9824497308716515,0.9857795666857067,0.9897323854690222,0.9851574678203727,0.9846079512447012,0.983874972495063,0.9738436617096853,0.9800847655256578,0.9811371470132499,0.9822758688651726,0.9795525309898904,0.9851585114578585,0.9821741150040514,0.9790952090312733,0.9852159304632377,0.9827608637815074,0.0034931137022029017
